stamp,lambda,raw_huber_knee,huber_inlier_fraction,H_photo_fro,H_geo_fro,R_H,b_photo_norm,b_geo_norm,photo_cost,geo_cost,pred_t_m,pred_r_deg
1705888395438097763,0.02,5,0.124528,54385.9,1785.33,30.4627,37.2107,0.0353702,65.9398,0.576625,0.00104604,0.0890871
1705888395438097763,0.03,3.33333,0.108176,94395.4,1785.33,52.8729,58.4319,0.0353702,100.705,0.576625,0.00150857,0.108701
1705888395438097763,0.04,2.5,0.0981132,139192,1785.33,77.9644,81.8086,0.0353702,135.487,0.576625,0.00200669,0.121939
1705888395537940177,0.0005,200,1,117.429,1723.88,0.0681187,0.279024,0.00316151,0.352803,0.623669,0.000319577,0.0137902
1705888395537940177,0.001,100,0.90566,458.794,1723.88,0.26614,1.33839,0.00316151,1.32869,0.623669,0.00122224,0.0484059
1705888395537940177,0.002,50,0.667925,1626.05,1723.88,0.943247,4.63726,0.00316151,4.14407,0.623669,0.00219856,0.112113
1705888395537940177,0.003,33.3333,0.500629,3196.9,1723.88,1.85448,8.36009,0.00316151,7.36675,0.623669,0.00228227,0.130108
1705888395537940177,0.005,20,0.320755,7024.75,1723.88,4.07496,16.387,0.00316151,14.1612,0.623669,0.00236665,0.130052
1705888395537940177,0.01,10,0.186164,18881.4,1723.88,10.9528,35.6798,0.00316151,31.5504,0.623669,0.00349325,0.0677243
1705888395537940177,0.02,5,0.124528,49267.5,1723.88,28.5794,71.8976,0.00316151,66.5797,0.623669,0.00516603,0.0119942
1705888395537940177,0.03,3.33333,0.0993711,86000.2,1723.88,49.8875,108.879,0.00316151,101.671,0.623669,0.00609628,0.0449142
1705888395537940177,0.04,2.5,0.0918239,129600,1723.88,75.1791,146.692,0.00316151,136.774,0.623669,0.00684036,0.0721751
1705888395638570824,0.0005,200,1,106.21,1526.08,0.069597,0.280989,0.000178795,0.2896,0.479667,0.00128479,0.153451
1705888395638570824,0.001,100,0.925876,414.774,1526.08,0.271791,0.99638,0.000178795,1.11051,0.479667,0.00357177,0.357216
1705888395638570824,0.002,50,0.66442,1450.56,1526.08,0.950519,3.32535,0.000178795,3.57896,0.479667,0.00685257,0.548278
1705888395638570824,0.003,33.3333,0.501348,2786.46,1526.08,1.8259,6.43114,0.000178795,6.44036,0.479667,0.0105759,0.581971
1705888395638570824,0.005,20,0.330189,5932.24,1526.08,3.88725,12.0203,0.000178795,12.477,0.479667,0.0169076,0.619556
1705888395638570824,0.01,10,0.192722,15750.6,1526.08,10.321,29.1421,0.000178795,27.9617,0.479667,0.0235005,0.740213
1705888395638570824,0.02,5,0.115903,39494.9,1526.08,25.88,68.6804,0.000178795,59.202,0.479667,0.0264487,0.793314
1705888395638570824,0.03,3.33333,0.0902965,64524.3,1526.08,42.2812,107.47,0.000178795,90.5014,0.479667,0.026366,0.777042
1705888395638570824,0.04,2.5,0.0781671,90015.1,1526.08,58.9847,144.788,0.000178795,121.814,0.479667,0.0278998,0.813238
1705888395738407664,0.0005,200,1,70.5387,1236.82,0.0570322,0.333329,0.00017155,0.260219,0.268649,0.0102431,0.367559
1705888395738407664,0.001,100,0.903654,275.065,1236.82,0.222396,1.13203,0.00017155,0.996601,0.268649,0.0198152,0.638918
1705888395738407664,0.002,50,0.652824,978.989,1236.82,0.791536,3.36302,0.00017155,3.14932,0.268649,0.0222628,0.654073
1705888395738407664,0.003,33.3333,0.481728,1961.54,1236.82,1.58596,6.07931,0.00017155,5.61803,0.268649,0.0203349,0.596134
1705888395738407664,0.005,20,0.312292,4319.67,1236.82,3.49256,12.3664,0.00017155,10.8059,0.268649,0.0162714,0.398973
1705888395738407664,0.01,10,0.181063,11826.5,1236.82,9.562,29.1262,0.00017155,24.0754,0.268649,0.0113174,0.233177
1705888395738407664,0.02,5,0.11794,29841.5,1236.82,24.1276,62.0745,0.00017155,50.8038,0.268649,0.00859897,0.18961
1705888395738407664,0.03,3.33333,0.0996678,51025,1236.82,41.2549,94.7322,0.00017155,77.5694,0.268649,0.00695583,0.168871
1705888395738407664,0.04,2.5,0.0913621,73892.6,1236.82,59.744,127.932,0.00017155,104.344,0.268649,0.00585888,0.160155
1705888395838266475,0.0005,200,1,58.6693,1066.98,0.0549864,0.0842912,0.0415348,0.224875,0.247082,1.23016e-05,0.000779984
1705888395838266475,0.001,100,0.9002,225.887,1066.98,0.211707,0.425355,0.0415348,0.859604,0.247082,4.69394e-05,0.00438159
1705888395838266475,0.002,50,0.654691,791.22,1066.98,0.741552,1.14733,0.0415348,2.69963,0.247082,0.000121442,0.0109335
1705888395838266475,0.003,33.3333,0.473054,1565.6,1066.98,1.46732,2.00013,0.0415348,4.8041,0.247082,0.000207644,0.0175542
1705888395838266475,0.005,20,0.289421,3492.87,1066.98,3.2736,3.39274,0.0415348,9.23326,0.247082,0.000409518,0.0222592
1705888395838266475,0.01,10,0.163673,9088.39,1066.98,8.51787,10.5947,0.0415348,20.5636,0.247082,0.000668814,0.049061
1705888395838266475,0.02,5,0.10978,22872.7,1066.98,21.4369,25.9759,0.0415348,43.3681,0.247082,0.000993547,0.0658862
1705888395838266475,0.03,3.33333,0.0878244,37660.1,1066.98,35.2961,38.8811,0.0415348,66.2079,0.247082,0.00124751,0.0689948
1705888395838266475,0.04,2.5,0.0718563,53293.8,1066.98,49.9483,53.1919,0.0415348,89.0592,0.247082,0.00145354,0.0711398
1705888395938112951,0.0005,200,1,51.968,917.896,0.0566164,0.179826,0.0247744,0.18969,0.206801,6.09356e-05,0.0042452
1705888395938112951,0.001,100,0.892774,200.425,917.896,0.218353,0.709335,0.0247744,0.731128,0.206801,0.000232554,0.0158797
1705888395938112951,0.002,50,0.641026,696.554,917.896,0.75886,2.11153,0.0247744,2.31265,0.206801,0.00068533,0.0396949
1705888395938112951,0.003,33.3333,0.461538,1375.4,917.896,1.49843,3.17576,0.0247744,4.13262,0.206801,0.00104332,0.0522073
1705888395938112951,0.005,20,0.293706,2946.99,917.896,3.21059,5.2215,0.0247744,7.95431,0.206801,0.00162725,0.0818133
1705888395938112951,0.01,10,0.151515,7750.72,917.896,8.44401,10.2436,0.0247744,17.738,0.206801,0.00273592,0.166972
1705888395938112951,0.02,5,0.0722611,18640,917.896,20.3073,21.0776,0.0247744,37.456,0.206801,0.0046251,0.262309
1705888395938112951,0.03,3.33333,0.0582751,30192.9,917.896,32.8936,31.7903,0.0247744,57.2031,0.206801,0.00621025,0.308713
1705888395938112951,0.04,2.5,0.04662,43056.4,917.896,46.9077,42.9526,0.0247744,76.9565,0.206801,0.0076314,0.338995
1705888396037944632,0.0005,200,1,45.6146,773.182,0.0589959,0.357819,0.00644438,0.132292,0.122785,0.00039787,0.026625
1705888396037944632,0.001,100,0.928375,178.384,773.182,0.230714,1.28754,0.00644438,0.517834,0.122785,0.00125467,0.0806447
1705888396037944632,0.002,50,0.672176,637.698,773.182,0.82477,3.0417,0.00644438,1.70327,0.122785,0.00212707,0.128343
1705888396037944632,0.003,33.3333,0.493113,1280.77,773.182,1.65649,4.97863,0.00644438,3.09013,0.122785,0.00263815,0.152138
1705888396037944632,0.005,20,0.294766,2849.2,773.182,3.68503,8.86492,0.00644438,6.0337,0.122785,0.00294239,0.180043
1705888396037944632,0.01,10,0.151515,7826.76,773.182,10.1228,17.1284,0.00644438,13.5965,0.122785,0.00294475,0.229161
1705888396037944632,0.02,5,0.0936639,21643.8,773.182,27.9931,40.3512,0.00644438,28.8435,0.122785,0.00322488,0.271113
1705888396037944632,0.03,3.33333,0.0633609,38187.1,773.182,49.3896,62.5296,0.00644438,44.1227,0.122785,0.00337115,0.274916
1705888396037944632,0.04,2.5,0.0523416,56142.5,773.182,72.6122,84.1469,0.00644438,59.4099,0.122785,0.00348663,0.268479
1705888396138590196,0.0005,200,1,32.7037,645.177,0.0506895,0.217424,0.0295811,0.0992672,0.0723062,2.47562e-05,0.00261442
1705888396138590196,0.001,100,0.944805,129.568,645.177,0.200826,0.737815,0.0295811,0.388463,0.0723062,7.97697e-05,0.00883368
1705888396138590196,0.002,50,0.720779,485.659,645.177,0.752753,2.22581,0.0295811,1.29545,0.0723062,0.00020015,0.0261729
1705888396138590196,0.003,33.3333,0.522727,953.465,645.177,1.47784,4.30493,0.0295811,2.37152,0.0723062,0.000356014,0.0472312
1705888396138590196,0.005,20,0.337662,2073.44,645.177,3.21375,8.31647,0.0295811,4.66655,0.0723062,0.000578296,0.0791975
1705888396138590196,0.01,10,0.188312,5547.65,645.177,8.59865,17.0352,0.0295811,10.5895,0.0723062,0.000799215,0.11621
1705888396138590196,0.02,5,0.0844156,13633.3,645.177,21.1311,33.7124,0.0295811,22.5826,0.0723062,0.000816196,0.146629
1705888396138590196,0.03,3.33333,0.0519481,21193.9,645.177,32.8498,50.7153,0.0295811,34.6107,0.0723062,0.000805019,0.173024
1705888396138590196,0.04,2.5,0.038961,28606.6,645.177,44.3392,67.7054,0.0295811,46.6468,0.0723062,0.000780197,0.192214
1705888396238425279,0.0005,200,1,29.8438,594.551,0.0501956,0.0734591,0.509486,0.0859131,0.0722402,1.31341e-06,0.000179645
1705888396238425279,0.001,100,0.958188,119.177,594.551,0.200449,0.336819,0.509486,0.337603,0.0722402,6.3409e-06,0.000812711
1705888396238425279,0.002,50,0.69338,442.145,594.551,0.743662,1.2883,0.509486,1.15676,0.0722402,2.48929e-05,0.00304777
1705888396238425279,0.003,33.3333,0.515679,856.893,594.551,1.44125,1.91843,0.509486,2.14,0.0722402,3.75917e-05,0.00443713
1705888396238425279,0.005,20,0.344948,1870.66,594.551,3.14634,3.45798,0.509486,4.23636,0.0722402,7.14075e-05,0.00753985
1705888396238425279,0.01,10,0.167247,4935.78,594.551,8.30169,5.88468,0.509486,9.664,0.0722402,0.000112499,0.0116389
1705888396238425279,0.02,5,0.0801394,11680.9,594.551,19.6465,14.4253,0.509486,20.645,0.0722402,0.000230851,0.023692
1705888396238425279,0.03,3.33333,0.0557491,19148.9,594.551,32.2073,23.1108,0.509486,31.6509,0.0722402,0.000310521,0.0321391
1705888396238425279,0.04,2.5,0.0452962,27430.4,594.551,46.1363,31.9403,0.509486,42.6615,0.0722402,0.000366134,0.0378042
1705888396338273310,0.0005,200,1,26.7401,534.134,0.0500626,0.045027,0.237169,0.0829597,0.0810055,6.92815e-07,6.81885e-05
1705888396338273310,0.001,100,0.932271,105.675,534.134,0.197843,0.142653,0.237169,0.327195,0.0810055,2.23633e-06,0.000214481
1705888396338273310,0.002,50,0.673307,382.765,534.134,0.716607,0.614917,0.237169,1.09741,0.0810055,9.51191e-06,0.000921032
1705888396338273310,0.003,33.3333,0.525896,781.471,534.134,1.46306,1.19648,0.237169,1.9977,0.0810055,1.81528e-05,0.00178428
1705888396338273310,0.005,20,0.36255,1748.83,534.134,3.27414,1.77338,0.237169,3.91269,0.0810055,2.72479e-05,0.00259104
1705888396338273310,0.01,10,0.151394,4735.1,534.134,8.86499,3.56066,0.237169,8.87193,0.0810055,5.18977e-05,0.00498121
1705888396338273310,0.02,5,0.0756972,12304.9,534.134,23.0371,8.81254,0.237169,18.9016,0.0810055,0.000115864,0.011071
1705888396338273310,0.03,3.33333,0.0557769,21219.7,534.134,39.7272,15.2872,0.237169,28.9515,0.0810055,0.000184102,0.017266
1705888396338273310,0.04,2.5,0.0398406,31030.9,534.134,58.0956,21.7786,0.237169,39.0073,0.0810055,0.000240675,0.0223418
1705888396438114108,0.0005,200,1,17.3265,440.79,0.0393079,0.116618,0.0142557,0.0600936,0.0596549,2.83242e-05,0.00272645
1705888396438114108,0.001,100,0.965174,69.0517,440.79,0.156655,0.423785,0.0142557,0.23901,0.0596549,9.96993e-05,0.00975579
1705888396438114108,0.002,50,0.676617,255.282,440.79,0.579146,1.083,0.0142557,0.83365,0.0596549,0.000242247,0.0229652
1705888396438114108,0.003,33.3333,0.512438,528.141,440.79,1.19817,2.04607,0.0142557,1.54151,0.0596549,0.000406412,0.0397224
1705888396438114108,0.005,20,0.333333,1246.55,440.79,2.828,3.32043,0.0142557,3.04742,0.0596549,0.00053322,0.0509833
1705888396438114108,0.01,10,0.169154,3494.33,440.79,7.92743,6.92892,0.0142557,6.92159,0.0596549,0.000698413,0.0649728
1705888396438114108,0.02,5,0.109453,8293.96,440.79,18.8162,13.398,0.0142557,14.7432,0.0596549,0.000780173,0.0720457
1705888396438114108,0.03,3.33333,0.0696517,13881.7,440.79,31.4929,19.0781,0.0142557,22.5883,0.0596549,0.000788863,0.0686485
1705888396438114108,0.04,2.5,0.0547264,19933.6,440.79,45.2224,24.9841,0.0142557,30.4397,0.0596549,0.000827113,0.0667976
1705888396537954043,0.0005,200,1,13.5059,404.608,0.0333802,0.0972857,0.0131904,0.0466849,0.0773471,1.78421e-05,0.00182117
1705888396537954043,0.001,100,0.984211,53.9849,404.608,0.133425,0.381484,0.0131904,0.186151,0.0773471,6.92124e-05,0.00705685
1705888396537954043,0.002,50,0.731579,203.157,404.608,0.502108,1.18804,0.0131904,0.665232,0.0773471,0.000213869,0.0208537
1705888396537954043,0.003,33.3333,0.578947,399.151,404.608,0.986512,2.03307,0.0131904,1.24783,0.0773471,0.000352415,0.0339129
1705888396537954043,0.005,20,0.389474,891.782,404.608,2.20406,3.75009,0.0131904,2.49889,0.0773471,0.000572095,0.0566138
1705888396537954043,0.01,10,0.2,2637.03,404.608,6.51749,8.89423,0.0131904,5.74886,0.0773471,0.000999909,0.0983805
1705888396537954043,0.02,5,0.126316,7700.11,404.608,19.031,20.3441,0.0131904,12.33,0.0773471,0.00129463,0.124374
1705888396537954043,0.03,3.33333,0.0842105,13219,404.608,32.6713,30.1956,0.0131904,18.9337,0.0773471,0.00131217,0.121694
1705888396537954043,0.04,2.5,0.0789474,19157.9,404.608,47.3492,39.6367,0.0131904,25.5418,0.0773471,0.00132012,0.117368
1705888396638589462,0.0005,200,1,15.6308,376.073,0.0415633,0.0500553,0.00868323,0.0480632,0.0629577,9.25863e-05,0.00701037
1705888396638589462,0.001,100,0.983333,62.3417,376.073,0.16577,0.251299,0.00868323,0.190359,0.0629577,0.000418524,0.0316701
1705888396638589462,0.002,50,0.711111,232.469,376.073,0.61815,1.11484,0.00868323,0.680608,0.0629577,0.00138924,0.103421
1705888396638589462,0.003,33.3333,0.494444,453.971,376.073,1.20714,1.58895,0.00868323,1.28144,0.0629577,0.00155463,0.112051
1705888396638589462,0.005,20,0.316667,986.961,376.073,2.62439,2.63221,0.00868323,2.5686,0.0629577,0.00186212,0.137981
1705888396638589462,0.01,10,0.15,2437.67,376.073,6.48192,5.12844,0.00868323,5.90319,0.0629577,0.00221802,0.200482
1705888396638589462,0.02,5,0.0666667,5776.88,376.073,15.3611,10.4551,0.00868323,12.6455,0.0629577,0.0025957,0.259074
1705888396638589462,0.03,3.33333,0.0333333,9215.92,376.073,24.5057,16.6778,0.00868323,19.4064,0.0629577,0.00283425,0.276512
1705888396638589462,0.04,2.5,0.0222222,12609.9,376.073,33.5305,22.8151,0.00868323,26.1706,0.0629577,0.00304057,0.291715
1705888396738429520,0.0005,200,1,17.3866,385.427,0.0451099,0.209986,0.486737,0.0513368,0.0809329,8.49681e-06,0.000767114
1705888396738429520,0.001,100,0.989247,69.4583,385.427,0.180211,0.856793,0.486737,0.203315,0.0809329,3.45737e-05,0.00312337
1705888396738429520,0.002,50,0.709677,257.524,385.427,0.668152,2.65091,0.486737,0.728665,0.0809329,0.000105279,0.00961558
1705888396738429520,0.003,33.3333,0.467742,507.18,385.427,1.31589,4.71635,0.486737,1.37908,0.0809329,0.000185075,0.0169166
1705888396738429520,0.005,20,0.27957,1090.01,385.427,2.82807,8.56437,0.486737,2.77084,0.0809329,0.000325317,0.030019
1705888396738429520,0.01,10,0.102151,2852.97,385.427,7.40211,17.6605,0.486737,6.35987,0.0809329,0.000614983,0.0584183
1705888396738429520,0.02,5,0.0645161,7304.89,385.427,18.9527,35.7173,0.486737,13.5904,0.0809329,0.00106924,0.104887
1705888396738429520,0.03,3.33333,0.0483871,12880.1,385.427,33.4177,53.7571,0.486737,20.8314,0.0809329,0.0014255,0.142165
1705888396738429520,0.04,2.5,0.0430108,19772.9,385.427,51.3014,71.9767,0.486737,28.076,0.0809329,0.00171346,0.172879
1705888396838256591,0.0005,200,1,17.9832,340.14,0.0528701,0.110828,0.00636294,0.0452648,0.0707618,8.78127e-05,0.00634272
1705888396838256591,0.001,100,0.95858,71.5584,340.14,0.210379,0.421658,0.00636294,0.178809,0.0707618,0.00032306,0.0232466
1705888396838256591,0.002,50,0.751479,254.155,340.14,0.747207,1.20248,0.00636294,0.615306,0.0707618,0.000780511,0.0582976
1705888396838256591,0.003,33.3333,0.556213,489.61,340.14,1.43944,2.22094,0.00636294,1.14985,0.0707618,0.00121863,0.0920864
1705888396838256591,0.005,20,0.35503,1046.84,340.14,3.07767,4.51271,0.00636294,2.30195,0.0707618,0.00182174,0.141815
1705888396838256591,0.01,10,0.171598,2793.4,340.14,8.2125,10.9956,0.00636294,5.28858,0.0707618,0.00244159,0.194803
1705888396838256591,0.02,5,0.106509,6480.52,340.14,19.0525,23.1816,0.00636294,11.3388,0.0707618,0.00275661,0.24231
1705888396838256591,0.03,3.33333,0.0710059,10680.4,340.14,31.4001,35.9674,0.00636294,17.4057,0.0707618,0.00286496,0.267039
1705888396838256591,0.04,2.5,0.0532544,15014.2,340.14,44.1412,49.5684,0.00636294,23.4787,0.0707618,0.00295233,0.279216
1705888396938097288,0.0005,200,1,17.082,309.374,0.0552146,0.067447,0.00208374,0.0491031,0.0557018,9.83218e-05,0.00736878
1705888396938097288,0.001,100,0.975,68.0662,309.374,0.220013,0.280356,0.00208374,0.194267,0.0557018,0.000375158,0.0280121
1705888396938097288,0.002,50,0.71875,244.434,309.374,0.790092,1.01624,0.00208374,0.674202,0.0557018,0.000967833,0.0804933
1705888396938097288,0.003,33.3333,0.41875,486.552,309.374,1.5727,1.95362,0.00208374,1.2589,0.0557018,0.00131469,0.118007
1705888396938097288,0.005,20,0.2875,1078.04,309.374,3.4846,3.59941,0.00208374,2.49787,0.0557018,0.00143739,0.134441
1705888396938097288,0.01,10,0.15,2946.01,309.374,9.52248,7.24859,0.00208374,5.67534,0.0557018,0.00159013,0.141458
1705888396938097288,0.02,5,0.075,6990.16,309.374,22.5945,15.6612,0.00208374,12.0979,0.0557018,0.00187783,0.134032
1705888396938097288,0.03,3.33333,0.025,11132.8,309.374,35.9849,25.3605,0.00208374,18.5356,0.0557018,0.0020672,0.132313
1705888396938097288,0.04,2.5,0.025,15280.3,309.374,49.391,34.698,0.00208374,24.976,0.0557018,0.0022145,0.130191
1705888397037943157,0.0005,200,1,14.2897,304.486,0.0469307,0.1074,0.0134849,0.0447713,0.0685879,4.69142e-05,0.00601707
1705888397037943157,0.001,100,0.962264,56.8665,304.486,0.186762,0.417994,0.0134849,0.176584,0.0685879,0.000178934,0.0228147
1705888397037943157,0.002,50,0.735849,219.051,304.486,0.719412,1.5538,0.0134849,0.612388,0.0685879,0.000625324,0.0750408
1705888397037943157,0.003,33.3333,0.509434,461.11,304.486,1.51439,3.10087,0.0134849,1.14767,0.0685879,0.00104364,0.130717
1705888397037943157,0.005,20,0.295597,1068.48,304.486,3.50912,6.44665,0.0134849,2.29857,0.0685879,0.00150507,0.206997
1705888397037943157,0.01,10,0.169811,2924.53,304.486,9.60479,14.1397,0.0134849,5.26682,0.0685879,0.0015167,0.293588
1705888397037943157,0.02,5,0.0691824,6756.84,304.486,22.191,30.4149,0.0134849,11.2699,0.0685879,0.00131652,0.384804
1705888397037943157,0.03,3.33333,0.0503145,10948,304.486,35.9556,46.8626,0.0134849,17.2845,0.0685879,0.0011601,0.423848
1705888397037943157,0.04,2.5,0.0377358,15398.3,304.486,50.5713,63.5701,0.0134849,23.3019,0.0685879,0.00108656,0.444474
1705888397138591676,0.0005,200,1,19.4043,303.214,0.0639953,0.0183247,0.00376786,0.0463998,0.0496221,5.93687e-06,0.00103335
1705888397138591676,0.001,100,0.946309,77.2499,303.214,0.25477,0.0808896,0.00376786,0.179476,0.0496221,2.66742e-05,0.00444723
1705888397138591676,0.002,50,0.718121,283.168,303.214,0.933889,0.262798,0.00376786,0.601761,0.0496221,8.43808e-05,0.0138491
1705888397138591676,0.003,33.3333,0.52349,565.227,303.214,1.86412,0.854487,0.00376786,1.10831,0.0496221,0.00032671,0.034897
1705888397138591676,0.005,20,0.328859,1235.43,303.214,4.07446,1.92272,0.00376786,2.19221,0.0496221,0.000580982,0.0541747
1705888397138591676,0.01,10,0.174497,3370.86,303.214,11.1171,3.59347,0.00376786,5.00106,0.0496221,0.000596395,0.0611196
1705888397138591676,0.02,5,0.0738255,8485.64,303.214,27.9857,5.89926,0.00376786,10.6919,0.0496221,0.000462902,0.0572863
1705888397138591676,0.03,3.33333,0.033557,13957.4,303.214,46.0315,8.26661,0.00376786,16.4005,0.0496221,0.000452141,0.0584375
1705888397138591676,0.04,2.5,0.0134228,19288.7,303.214,63.6142,10.1211,0.00376786,22.1132,0.0496221,0.000439739,0.0633334
1705888397238425611,0.0005,200,1,19.7606,368.788,0.0535824,0.155536,0.00381941,0.0425283,0.0739458,0.000133534,0.0120999
1705888397238425611,0.001,100,0.977143,78.6851,368.788,0.213361,0.662512,0.00381941,0.169308,0.0739458,0.000535605,0.0475467
1705888397238425611,0.002,50,0.742857,293.505,368.788,0.795863,2.2349,0.00381941,0.604217,0.0739458,0.00148331,0.127009
1705888397238425611,0.003,33.3333,0.548571,589.222,368.788,1.59773,3.60301,0.00381941,1.14519,0.0739458,0.00189253,0.164529
1705888397238425611,0.005,20,0.331429,1318.97,368.788,3.57651,7.14624,0.00381941,2.32335,0.0739458,0.00252978,0.216389
1705888397238425611,0.01,10,0.182857,3415.33,368.788,9.26095,15.9499,0.00381941,5.38193,0.0739458,0.00293875,0.260715
1705888397238425611,0.02,5,0.0514286,8192.49,368.788,22.2146,32.9673,0.00381941,11.5889,0.0739458,0.0030332,0.265799
1705888397238425611,0.03,3.33333,0.0228571,12763.6,368.788,34.6096,49.4874,0.00381941,17.812,0.0739458,0.00287385,0.259753
1705888397238425611,0.04,2.5,0.0228571,17593,368.788,47.7049,66.8855,0.00381941,24.0372,0.0739458,0.00272446,0.255451
1705888397338261493,0.0005,200,1,22.0293,362.854,0.0607112,0.160097,0.011202,0.0631011,0.0571242,2.03088e-05,0.00178483
1705888397338261493,0.001,100,0.931034,87.4904,362.854,0.241117,0.696336,0.011202,0.249225,0.0571242,8.68916e-05,0.00765567
1705888397338261493,0.002,50,0.666667,308.956,362.854,0.85146,2.5977,0.011202,0.839301,0.0571242,0.000308258,0.027301
1705888397338261493,0.003,33.3333,0.413793,576.562,362.854,1.58896,4.4903,0.011202,1.53743,0.0571242,0.000503467,0.04492
1705888397338261493,0.005,20,0.264368,1188.53,362.854,3.27551,7.97842,0.011202,3.00901,0.0571242,0.000804314,0.0714276
1705888397338261493,0.01,10,0.149425,3020.76,362.854,8.32499,15.6442,0.011202,6.76655,0.0571242,0.00121027,0.106687
1705888397338261493,0.02,5,0.0804598,7643.09,362.854,21.0638,31.7912,0.011202,14.3382,0.0571242,0.00156486,0.137161
1705888397338261493,0.03,3.33333,0.045977,12528.6,362.854,34.528,48.7043,0.011202,21.9266,0.0571242,0.00177996,0.155545
1705888397338261493,0.04,2.5,0.0287356,17929.7,362.854,49.4129,65.6155,0.011202,29.5186,0.0571242,0.00190454,0.165013
1705888397438108862,0.0005,200,1,13.8226,374.621,0.0368975,0.0810242,0.00461452,0.0502199,0.0551971,0.000221772,0.0214222
1705888397438108862,0.001,100,0.938889,54.2586,374.621,0.144836,0.275459,0.00461452,0.194642,0.0551971,0.000680533,0.0650631
1705888397438108862,0.002,50,0.755556,199.611,374.621,0.532834,0.761857,0.00461452,0.643385,0.0551971,0.0015144,0.127529
1705888397438108862,0.003,33.3333,0.611111,416.539,374.621,1.11189,1.36235,0.00461452,1.19079,0.0551971,0.00202573,0.187271
1705888397438108862,0.005,20,0.372222,912.311,374.621,2.43529,2.26932,0.00461452,2.38788,0.0551971,0.00213146,0.261486
1705888397438108862,0.01,10,0.161111,2314.95,374.621,6.17945,4.74418,0.00461452,5.52443,0.0551971,0.00248087,0.365887
1705888397438108862,0.02,5,0.0833333,5447.39,374.621,14.5411,10.1769,0.00461452,11.8762,0.0551971,0.00285172,0.38763
1705888397438108862,0.03,3.33333,0.0666667,8995.18,374.621,24.0114,15.3675,0.00461452,18.2391,0.0551971,0.00289903,0.369117
1705888397438108862,0.04,2.5,0.0611111,12971.3,374.621,34.625,20.4176,0.00461452,24.6056,0.0551971,0.00291456,0.34782
1705888397537948324,0.0005,200,1,16.2837,301.842,0.0539477,0.0766513,0.00361934,0.0472379,0.0443158,0.000177784,0.0171593
1705888397537948324,0.001,100,0.939597,62.7135,301.842,0.207769,0.179213,0.00361934,0.184404,0.0443158,0.000249549,0.0435012
1705888397537948324,0.002,50,0.751678,225.311,301.842,0.746455,0.409049,0.00361934,0.607912,0.0443158,7.80258e-05,0.108176
1705888397537948324,0.003,33.3333,0.52349,457.453,301.842,1.51554,0.77177,0.00361934,1.11546,0.0443158,0.000374983,0.18414
1705888397537948324,0.005,20,0.342282,976.901,301.842,3.23647,1.34584,0.00361934,2.20103,0.0443158,0.00056355,0.254381
1705888397537948324,0.01,10,0.201342,2757.74,301.842,9.13638,3.07812,0.00361934,4.99558,0.0443158,0.000641038,0.351846
1705888397537948324,0.02,5,0.127517,8018.25,301.842,26.5644,6.38092,0.00361934,10.6491,0.0443158,0.00106069,0.355866
1705888397537948324,0.03,3.33333,0.0872483,13705.5,301.842,45.4062,10.2581,0.00361934,16.3193,0.0443158,0.00178662,0.346386
1705888397537948324,0.04,2.5,0.0604027,19305,301.842,63.9573,14.1975,0.00361934,21.9951,0.0443158,0.00234971,0.341296
1705888397638577926,0.0005,200,1,12.9808,255.957,0.0507148,0.151655,0.00805112,0.0447781,0.0475867,3.38738e-05,0.00304226
1705888397638577926,0.001,100,0.934783,51.6606,255.957,0.201833,0.637343,0.00805112,0.176951,0.0475867,0.00014051,0.0126494
1705888397638577926,0.002,50,0.695652,181.814,255.957,0.71033,2.39581,0.00805112,0.598583,0.0475867,0.000513143,0.0453985
1705888397638577926,0.003,33.3333,0.478261,345.184,255.957,1.3486,4.22217,0.00805112,1.09861,0.0475867,0.000862635,0.0761658
1705888397638577926,0.005,20,0.326087,750.618,255.957,2.93259,8.46928,0.00805112,2.15883,0.0475867,0.00155126,0.136743
1705888397638577926,0.01,10,0.173913,1986.36,255.957,7.76053,19.4573,0.00805112,4.88901,0.0475867,0.0026951,0.239708
1705888397638577926,0.02,5,0.0942029,4654.8,255.957,18.1859,39.7729,0.00805112,10.4027,0.0475867,0.00383886,0.354177
1705888397638577926,0.03,3.33333,0.0652174,7717.15,255.957,30.1502,59.8557,0.00805112,15.9285,0.0475867,0.00445592,0.431433
1705888397638577926,0.04,2.5,0.057971,11256.4,255.957,43.9778,80.2709,0.00805112,21.4568,0.0475867,0.00482784,0.492474
1705888397738418021,0.0005,200,1,13.1844,271.679,0.0485295,0.114763,0.221707,0.0518059,0.0676564,5.65851e-06,0.000572215
1705888397738418021,0.001,100,0.945578,52.5717,271.679,0.193507,0.474115,0.221707,0.202571,0.0676564,2.35285e-05,0.00235203
1705888397738418021,0.002,50,0.693878,189.751,271.679,0.698439,1.59622,0.221707,0.67238,0.0676564,8.04559e-05,0.0078039
1705888397738418021,0.003,33.3333,0.47619,369.864,271.679,1.3614,2.55836,0.221707,1.2233,0.0676564,0.000127265,0.0124267
1705888397738418021,0.005,20,0.346939,836.168,271.679,3.07778,3.88198,0.221707,2.38378,0.0676564,0.000187107,0.0185717
1705888397738418021,0.01,10,0.204082,2531.95,271.679,9.31966,7.26383,0.221707,5.36294,0.0676564,0.000320995,0.0327649
